Support Tickets Ticket ID,Support Tickets Created Date,Support Tickets Closed Date,Support Tickets Days Creation to Solved,Support Tickets Csat Rating Score,Incident Tag,Severity,Support Team,Plan Type,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055905,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055888,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056055,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055727,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055529,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055211,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055531,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055362,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056184,2022-03-24,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055806,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056225,2022-03-24,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055260,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056025,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056165,2022-03-24,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056010,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055924,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055815,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055577,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056051,2022-03-23,2022-04-07,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055814,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055188,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055583,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
997890,2022-02-04,2022-02-19,7 days,,america/los_angeles,hv-trial,incident-300, ,paid,premium-domain,starter, , , , , ,,,,,,,,,,,,,,,,,,,
997924,2022-02-05,2022-02-19,7 days,,america/los_angeles,hv-trial,incident-300, ,paid,premium-domain,starter, , , , , ,,,,,,,,,,,,,,,,,,,
988745,2022-01-29,2022-02-12,7 days,offered,america/los_angeles,hv-trial,incident-300, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
988727,2022-01-29,2022-02-12,7 days,offered,america/los_angeles,hv-trial,incident-300, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055401,2022-03-23,2022-04-06,7 days,offered,america/los_angeles,high-potential-partner,hv-trial,incident-332-manual, ,paid,partner-platform-status-public,partner-program-health-score-poor,partner-program-tier-bronze,partner-type-platform,premium-domain,pro, ,,,,,,,,,,,,,,,,,,
1055103,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,zdl-editor-draft-beta,,,,,,,,,,,,,,,,,,
1055166,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055416,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055363,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055342,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055415,2022-03-23,2022-04-05,6 days,good,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055219,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055275,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055356,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055399,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055125,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055326,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055209,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055374,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055359,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055252,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055244,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055441,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055115,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055195,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,starter,team, ,,,,,,,,,,,,,,,,,,
1055897,2022-03-23,2022-04-06,6 days,good,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,pro,team, ,,,,,,,,,,,,,,,,,,
1055079,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,pro,team, ,,,,,,,,,,,,,,,,,,
1055087,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,hv-trial,incident-332-manual, ,paid,partner-is-managed,partner-platform-status-public,partner-program-health-score-exceptional,partner-program-tier-silver,partner-type-channel,premium-domain,prospective-expert,team, ,,,,,,,,,,,,,
997877,2022-02-04,2022-02-18,6 days,,america/los_angeles,,,,,hv-trial,incident-300, ,paid,premium-domain,team, , , , , ,,,,,,,,,,,,,,,
1055066,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,company,hv-trial,incident-332-manual, ,paid,premium-domain, ,,,,,,,,,,,,,,,,,,,
1055071,2022-03-23,2022-04-05,6 days,offered,america/los_angeles,,,,,company,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,
1009555,2022-02-14,2022-02-25,3 days,good,america/los_angeles,auto-assign,hv-trial,incident-310, ,paid,premium-domain,,team, , ,,,ztt-not-zapier-owned,,,,,,,,,,,,,,,,,
1009669,2022-02-14,2022-02-27,6 days,offered,america/los_angeles,auto-assign,autoresponse-sent,,,,,,cf-zap-troubleshooting,company,from-contact-form,hv-trial,incident-309, ,paid,premium-domain,, ,verified,,,ztt-view-run-details,,,,,,,,,
1014931,2022-02-17,2022-03-06,9 days,offered,america/los_angeles,auto-assign,autoresponse-sent,,,,,bug,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-313, ,paid,premium-domain,,team, ,verified,,,ztt-temporary-category,,,,,,,,,
1014967,2022-02-17,2022-03-03,6 days,offered,america/los_angeles,auto-assign,autoresponse-sent,,,,,bug,cf-something-else,company,from-contact-form,hv-trial,incident-313, ,paid,partner-platform-status-beta,partner-program-health-score-poor,partner-type-platform,premium-domain,squad-c, ,verified,,,,,,,,,
1009538,2022-02-14,2022-03-01,7 days,offered,america/los_angeles,auto-assign,autoresponse-sent,,,,,bug,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,from-contact-form,hv-trial,incident-310, ,paid,partner-platform-status-beta,partner-program-health-score-untested,partner-type-platform,premium-domain,,team, ,verified,,,,,,,
1009506,2022-02-14,2022-02-27,6 days,offered,america/los_angeles,auto-assign,autoresponse-sent,,,,,bug,,cf-zap-troubleshooting,code-by-zapier,envoy-for-visitors,formatter-by-zapier,from-contact-form,gmail,google-sheets,hv-trial,incident-310, ,paid,paths-by-zapier,premium-domain,slack,,team, ,verified,,,,
1025152,2022-02-25,2022-03-12,7 days,offered,america/los_angeles,auto-assign,autoresponse-sent,avochato,bug,cf-other-troubleshooting,cf-zap-troubleshooting,delay-by-zapier,email-parser-by-zapier,from-contact-form,gmail,google-sheets,hv-trial,incident-321, ,notion,paid,premium-domain,pro, ,verified, ,,, ,,,,,,
997849,2022-02-04,2022-02-19,7 days,,america/los_angeles,associate-cc,free,hv-trial,incident-300, ,premium-domain, , , , , ,,,,,,,,,,,,,,,,,,,
997843,2022-02-04,2022-02-19,7 days,,america/los_angeles,associate-cc,free,hv-trial,incident-300, ,premium-domain, , , , , ,,,,,,,,,,,,,,,,,,,
988732,2022-01-29,2022-02-12,7 days,,america/los_angeles,associate-cc,free,hv-trial,incident-300, ,premium-domain, ,,,,,,,,,,,,,,,,,,,,,,,
1009425,2022-02-14,2022-02-21,0 days,offered,america/los_angeles,associate-cc,auto-assign,autoresponse-sent,bug,cf-about-zapier,cf-security-and-data,free,from-contact-form,hv-trial,incident-310, ,partner-platform-status-public,partner-program-health-score-untested,partner-program-tier-bronze,partner-type-platform,premium-domain, ,verified, ,,,ztt-not-zapier-owned,,,,,,,,
1014921,2022-02-17,2022-03-03,6 days,offered,america/la_paz,auto-assign,,,,,bug,company,hv-trial,incident-313, ,paid,premium-domain,squad-c,team, ,,,,,,,,,,,,,,,
1055316,2022-03-23,2022-04-06,7 days,offered,america/halifax,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055926,2022-03-23,2022-04-07,7 days,offered,america/edmonton,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1056156,2022-03-24,2022-04-07,7 days,offered,america/edmonton,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055899,2022-03-23,2022-04-07,7 days,offered,america/detroit,hv-trial,incident-332-manual, ,paid,professional, ,,,,,,,,,,,,,,,,,,,,,,,,
1055644,2022-03-23,2022-04-06,7 days,offered,america/detroit,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055934,2022-03-23,2022-04-07,7 days,offered,america/detroit,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055971,2022-03-23,2022-04-07,7 days,offered,america/detroit,high-potential-partner,hv-trial,incident-332-manual, ,paid,partner-platform-status-public,partner-program-health-score-healthy,partner-program-tier-bronze,partner-type-platform,premium-domain,professional, ,,,,,,,,,,,,,,,,,,
995447,2022-02-03,2022-02-11,0 days,offered,america/detroit,auto-assign,autoresponse-sent,cf-zap-not-triggering,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-304, ,paid,premium-domain,pro, ,verified, ,,,ztt-not-zapier-owned,,,,,,,,,,,,,
1055880,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,starter, ,,,,,,,,,,,,,,,,,,,,,,,,
1055102,2022-03-23,2022-04-06,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,professional, ,,,,,,,,,,,,,,,,,,,,,,,,
1056006,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055955,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055708,2022-03-23,2022-04-06,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055425,2022-03-23,2022-04-06,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055963,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055726,2022-03-23,2022-04-06,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055655,2022-03-23,2022-04-06,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056016,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055386,2022-03-23,2022-04-06,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055996,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056018,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055981,2022-03-23,2022-04-07,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055589,2022-03-23,2022-04-06,7 days,offered,america/denver,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
997882,2022-02-04,2022-02-19,7 days,,america/denver,hv-trial,incident-300, ,paid,starter, , , , , ,,,,,,,,,,,,,,,,,,,,
988740,2022-01-29,2022-02-12,7 days,offered,america/denver,hv-trial,incident-300, ,paid,starter, ,,,,,,,,,,,,,,,,,,,,,,,,
988735,2022-01-29,2022-02-12,7 days,offered,america/denver,hv-trial,incident-300, ,paid,starter, ,,,,,,,,,,,,,,,,,,,,,,,,
1055436,2022-03-23,2022-04-05,6 days,offered,america/denver,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
997891,2022-02-04,2022-02-18,6 days,,america/denver,,,,,hv-trial,incident-300, ,paid,premium-domain,pro,team, , , , , ,,,,,,,,,,,,,,
988748,2022-01-29,2022-02-11,6 days,offered,america/denver,,,,,hv-trial,incident-300, ,paid,premium-domain,pro,team, ,,,,,,,,,,,,,,,,,,
1014960,2022-02-17,2022-02-25,0 days,offered,america/denver,auto-assign,autoresponse-sent,cf-something-else,from-contact-form,hv-trial,incident-313, ,paid,partner-platform-status-beta,partner-program-health-score-untested,partner-type-platform,premium-domain,,team, ,unmapped-zap-created,verified,,,ztt-temporary-category,,,,,,,,,,
1009514,2022-02-14,2022-02-28,7 days,offered,america/denver,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,code-by-zapier,content_cue_b9356684-b319-7521-7450-be6f94958475,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,pro, ,verified,webhooks-by-zapier,zoho-projects,,,,,,,,,,,,,
1053793,2022-03-22,2022-03-30,0 days,offered,america/denver,auto-assign,autoresponse-sent,cf-data-not-showing-when-run,cf-missing-fields,cf-zap-troubleshooting,hv-trial,incident-332, ,paid,premium-domain,pro, ,,,ztt-view-run-details,,,,,,,,,,,,,,,
1009510,2022-02-14,2022-03-01,7 days,offered,america/denver,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,from-contact-form,google-sheets,hv-trial,incident-310, ,paid,premium-domain,pro,schedule-by-zapier, ,verified,webhooks-by-zapier, ,,ztt-code,,,,,,,,,
1009509,2022-02-14,2022-02-27,6 days,offered,america/denver,auto-assign,autoresponse-sent,,,,,bug,,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,,team, ,verified,,,,,,,,,,,
1055930,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1056064,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055402,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055669,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055590,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055739,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055145,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056047,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055461,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055911,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055493,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
1055084,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055889,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
1055088,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055664,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055906,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055895,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055701,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055873,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055082,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055194,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055408,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056022,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055494,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056152,2022-03-24,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055932,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055696,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055835,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055750,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055332,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055941,2022-03-23,2022-04-07,7 days,good,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055379,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1056173,2022-03-24,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055336,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055437,2022-03-23,2022-04-06,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055900,2022-03-23,2022-04-07,7 days,offered,america/chicago,hv-trial,incident-332-manual, ,onboarding-annual,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,
997871,2022-02-04,2022-02-19,7 days,,america/chicago,hv-trial,incident-300, ,paid,pro, , , , , ,,,,,,,,,,,,,,,,,,,,
988728,2022-01-29,2022-02-12,7 days,offered,america/chicago,hv-trial,incident-300, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
997870,2022-02-04,2022-02-19,7 days,,america/chicago,hv-trial,incident-300, ,paid,premium-domain,starter, , , , , ,,,,,,,,,,,,,,,,,,,
997844,2022-02-04,2022-02-19,7 days,,america/chicago,hv-trial,incident-300, ,paid,premium-domain,starter, , , , , ,,,,,,,,,,,,,,,,,,,
997868,2022-02-04,2022-02-19,7 days,,america/chicago,hv-trial,incident-300, ,paid,premium-domain,starter, , , , , ,,,,,,,,,,,,,,,,,,,
988729,2022-01-29,2022-02-12,7 days,offered,america/chicago,hv-trial,incident-300, ,paid,premium-domain,professional-plus, ,,,,,,,,,,,,,,,,,,,,,,,
988726,2022-01-29,2022-02-12,7 days,offered,america/chicago,hv-trial,incident-300, ,paid,premium-domain,professional, ,,,,,,,,,,,,,,,,,,,,,,,
997831,2022-02-04,2022-02-19,7 days,,america/chicago,hv-trial,incident-300, ,paid,premium-domain,pro, , , , , ,,,,,,,,,,,,,,,,,,,
997900,2022-02-05,2022-02-19,7 days,,america/chicago,hv-trial,incident-300, ,paid,premium-domain,pro, , , , , ,,,,,,,,,,,,,,,,,,,
997860,2022-02-04,2022-02-19,7 days,,america/chicago,hv-trial,incident-300, ,paid,premium-domain,pro, , , , , ,,,,,,,,,,,,,,,,,,,
988723,2022-01-29,2022-02-12,7 days,offered,america/chicago,hv-trial,incident-300, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
988734,2022-01-29,2022-02-12,7 days,offered,america/chicago,hv-trial,incident-300, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055340,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,team, ,,,,,,,,,,,,,,,,,,,,
1055189,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055360,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055239,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055177,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055351,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055099,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
